link_real,nombre_muni,nombre_dep,mesas_informadas%,mesas_usadas,mesas_disponibles,votantes%,votantes_cumplieron,votantes_habilidatos,apoya%,apoya#,no_apoya%,no_apoya#,votos_validos,votos_no_marcados,votos_anulados
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07176ZZZZZZZZZZZZ_L1.htm,OTANCHE,BOYACA,100.0,22,22,36.98,2369,6406,44.04,1021,55.95,1297,2318,23,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07178ZZZZZZZZZZZZ_L1.htm,PACHAVITA,BOYACA,100.0,5,5,38.93,779,2001,49.73,370,50.26,374,744,20,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07179ZZZZZZZZZZZZ_L1.htm,PAEZ,BOYACA,100.0,7,7,52.52,1228,2338,47.65,558,52.34,613,1171,14,43
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07181ZZZZZZZZZZZZ_L1.htm,PAIPA,BOYACA,100.0,59,59,46.09,11312,24543,55.97,6187,44.02,4866,11053,59,200
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07184ZZZZZZZZZZZZ_L1.htm,PAJARITO,BOYACA,100.0,5,5,37.94,650,1713,36.96,234,63.03,399,633,8,9
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07187ZZZZZZZZZZZZ_L1.htm,PANQUEBA,BOYACA,100.0,4,4,40.43,649,1605,45.96,285,54.03,335,620,14,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07190ZZZZZZZZZZZZ_L1.htm,PAUNA,BOYACA,100.0,17,17,35.77,2401,6712,65.47,1521,34.52,802,2323,37,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07193ZZZZZZZZZZZZ_L1.htm,PAYA,BOYACA,100.0,5,5,52.41,737,1406,45.51,320,54.48,383,703,8,26
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07199ZZZZZZZZZZZZ_L1.htm,PAZ DE RIO,BOYACA,100.0,11,11,39.81,1741,4373,66.4,1119,33.59,566,1685,18,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07202ZZZZZZZZZZZZ_L1.htm,PESCA,BOYACA,100.0,16,16,28.34,1819,6418,40.09,710,59.9,1061,1771,15,33
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07205ZZZZZZZZZZZZ_L1.htm,PISBA,BOYACA,100.0,3,3,45.34,463,1021,43.23,195,56.76,256,451,9,3
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07214ZZZZZZZZZZZZ_L1.htm,PUERTO BOYACA,BOYACA,100.0,88,88,40.72,14347,35230,30.76,4270,69.23,9611,13881,127,339
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07215ZZZZZZZZZZZZ_L1.htm,QUIPAMA,BOYACA,100.0,15,15,35.87,1768,4928,37.4,637,62.59,1066,1703,33,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07217ZZZZZZZZZZZZ_L1.htm,RAMIRIQUI,BOYACA,100.0,21,21,32.42,2789,8601,53.64,1466,46.35,1267,2733,22,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07220ZZZZZZZZZZZZ_L1.htm,RAQUIRA,BOYACA,100.0,12,12,37.85,1730,4570,48.91,815,51.08,851,1666,20,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07223ZZZZZZZZZZZZ_L1.htm,RONDON,BOYACA,100.0,7,7,40.69,929,2283,52.4,469,47.59,426,895,17,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07226ZZZZZZZZZZZZ_L1.htm,SABOYA,BOYACA,100.0,24,24,38.34,3664,9555,64.24,2246,35.75,1250,3496,56,112
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07232ZZZZZZZZZZZZ_L1.htm,SACHICA,BOYACA,100.0,8,8,40.66,1350,3320,52.94,702,47.05,624,1326,11,13
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07235ZZZZZZZZZZZZ_L1.htm,SAMACA,BOYACA,100.0,31,31,36.17,4849,13405,50.03,2343,49.96,2340,4683,36,130
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07237ZZZZZZZZZZZZ_L1.htm,SAN EDUARDO,BOYACA,100.0,4,4,48.59,711,1463,63.91,434,36.08,245,679,10,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07238ZZZZZZZZZZZZ_L1.htm,SAN JOSE DE PARE,BOYACA,100.0,14,14,34.71,1838,5295,52.84,946,47.15,844,1790,28,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07241ZZZZZZZZZZZZ_L1.htm,SAN LUIS DE GACENO,BOYACA,100.0,14,14,39.63,1779,4488,36.11,628,63.88,1111,1739,18,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07247ZZZZZZZZZZZZ_L1.htm,SAN MATEO,BOYACA,100.0,9,9,31.54,1147,3636,33.82,368,66.17,720,1088,29,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07248ZZZZZZZZZZZZ_L1.htm,SAN MIGUEL DE SEMA,BOYACA,100.0,7,7,39.89,1101,2760,48.25,513,51.74,550,1063,17,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07249ZZZZZZZZZZZZ_L1.htm,SAN PABLO DE BORBUR,BOYACA,100.0,16,16,32.53,1890,5810,31.91,584,68.08,1246,1830,31,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07251ZZZZZZZZZZZZ_L1.htm,SANTA MARIA,BOYACA,100.0,9,9,34.36,1137,3309,39.76,433,60.23,656,1089,18,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07253ZZZZZZZZZZZZ_L1.htm,SANTA ROSA DE VITERBO,BOYACA,100.0,20,20,46.31,3726,8045,42.82,1553,57.17,2073,3626,28,72
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07256ZZZZZZZZZZZZ_L1.htm,SANTA SOFIA,BOYACA,100.0,7,7,35.33,1084,3068,61.89,648,38.1,399,1047,16,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07250ZZZZZZZZZZZZ_L1.htm,SANTANA,BOYACA,100.0,16,16,32.17,2198,6831,51.68,1106,48.31,1034,2140,24,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07259ZZZZZZZZZZZZ_L1.htm,SATIVANORTE,BOYACA,100.0,7,7,32.23,773,2398,50.74,373,49.25,362,735,15,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07262ZZZZZZZZZZZZ_L1.htm,SATIVASUR,BOYACA,100.0,3,3,30.72,377,1227,53.09,197,46.9,174,371,2,4
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07265ZZZZZZZZZZZZ_L1.htm,SIACHOQUE,BOYACA,100.0,15,15,36.92,2310,6256,34.87,778,65.12,1453,2231,25,54
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07268ZZZZZZZZZZZZ_L1.htm,SOATA,BOYACA,100.0,17,17,47.56,3543,7449,42.34,1461,57.65,1989,3450,37,56
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07274ZZZZZZZZZZZZ_L1.htm,SOCHA,BOYACA,100.0,16,16,38.93,2395,6151,49.52,1138,50.47,1160,2298,33,64
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07271ZZZZZZZZZZZZ_L1.htm,SOCOTA,BOYACA,100.0,17,17,35.52,2104,5922,39.45,791,60.54,1214,2005,39,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07277ZZZZZZZZZZZZ_L1.htm,SOGAMOSO,BOYACA,100.0,198,198,46.92,41974,89443,49.26,20261,50.73,20865,41126,148,700
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07280ZZZZZZZZZZZZ_L1.htm,SOMONDOCO,BOYACA,100.0,7,7,32.2,895,2779,60.59,529,39.4,344,873,8,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07281ZZZZZZZZZZZZ_L1.htm,SORA,BOYACA,100.0,6,6,52.17,1319,2528,59.91,686,40.08,459,1145,152,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07282ZZZZZZZZZZZZ_L1.htm,SORACA,BOYACA,100.0,12,12,43.46,2273,5229,33.19,740,66.8,1489,2229,20,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07283ZZZZZZZZZZZZ_L1.htm,SOTAQUIRA,BOYACA,100.0,13,13,38.24,2070,5413,51.51,1039,48.48,978,2017,14,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07286ZZZZZZZZZZZZ_L1.htm,SUSACON,BOYACA,100.0,8,8,45.19,1166,2580,63.09,701,36.9,410,1111,19,36
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07289ZZZZZZZZZZZZ_L1.htm,SUTAMARCHAN,BOYACA,100.0,12,12,40.25,2119,5264,54.87,1132,45.12,931,2063,18,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07292ZZZZZZZZZZZZ_L1.htm,SUTATENZA,BOYACA,100.0,9,9,35.79,1318,3682,48.03,612,51.96,662,1274,14,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07298ZZZZZZZZZZZZ_L1.htm,TASCO,BOYACA,100.0,12,12,32.04,1598,4986,58.75,913,41.24,641,1554,7,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07301ZZZZZZZZZZZZ_L1.htm,TENZA,BOYACA,100.0,9,9,46.77,1663,3555,63.45,1028,36.54,592,1620,17,26
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07304ZZZZZZZZZZZZ_L1.htm,TIBANA,BOYACA,100.0,19,19,28.68,2123,7402,63.93,1312,36.06,740,2052,14,57
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07307ZZZZZZZZZZZZ_L1.htm,TIBASOSA,BOYACA,100.0,19,19,42.97,3615,8412,52.22,1842,47.77,1685,3527,13,75
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07310ZZZZZZZZZZZZ_L1.htm,TINJACA,BOYACA,100.0,6,6,45.78,1162,2538,55.58,632,44.41,505,1137,5,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07311ZZZZZZZZZZZZ_L1.htm,TIPACOQUE,BOYACA,100.0,9,9,33.88,1136,3353,51.71,557,48.28,520,1077,30,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07313ZZZZZZZZZZZZ_L1.htm,TOCA,BOYACA,100.0,16,16,33.5,2344,6996,48.65,1107,51.34,1168,2275,29,40
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07316ZZZZZZZZZZZZ_L1.htm,TOGUI,BOYACA,100.0,10,10,22.57,967,4284,55.72,516,44.27,410,926,19,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07319ZZZZZZZZZZZZ_L1.htm,TOPAGA,BOYACA,100.0,8,8,46.85,1370,2924,41.16,552,58.83,789,1341,10,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07322ZZZZZZZZZZZZ_L1.htm,TOTA,BOYACA,100.0,11,11,22.97,943,4105,35.02,318,64.97,590,908,10,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07001ZZZZZZZZZZZZ_L1.htm,TUNJA,BOYACA,100.0,258,258,50.64,59038,116576,56.62,32780,43.37,25112,57892,143,1003
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07324ZZZZZZZZZZZZ_L1.htm,TUNUNGUA,BOYACA,100.0,3,3,49.84,655,1314,71.8,461,28.19,181,642,4,9
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07325ZZZZZZZZZZZZ_L1.htm,TURMEQUE,BOYACA,100.0,13,13,31.31,1786,5703,67.14,1161,32.85,568,1729,16,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07328ZZZZZZZZZZZZ_L1.htm,TUTA,BOYACA,100.0,18,18,43.14,3113,7216,50.64,1536,49.35,1497,3033,23,57
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07331ZZZZZZZZZZZZ_L1.htm,TUTAZA,BOYACA,100.0,5,5,51.54,949,1841,54.42,492,45.57,412,904,16,29
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07334ZZZZZZZZZZZZ_L1.htm,UMBITA,BOYACA,100.0,14,14,39.22,2281,5815,44.46,980,55.53,1224,2204,30,47
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07337ZZZZZZZZZZZZ_L1.htm,VENTAQUEMADA,BOYACA,100.0,25,25,30.73,3354,10912,48.11,1566,51.88,1689,3255,18,81
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07139ZZZZZZZZZZZZ_L1.htm,VILLA DE LEIVA,BOYACA,100.0,24,24,47.95,4877,10171,51.79,2479,48.2,2307,4786,25,66
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07340ZZZZZZZZZZZZ_L1.htm,VIRACACHA,BOYACA,100.0,6,6,32.19,822,2553,43.14,343,56.85,452,795,11,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL07346ZZZZZZZZZZZZ_L1.htm,ZETAQUIRA,BOYACA,100.0,9,9,36.39,1410,3874,65.79,910,34.2,473,1383,12,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09004ZZZZZZZZZZZZ_L1.htm,AGUADAS,CALDAS,100.0,47,47,37.31,7035,18854,29.15,1961,70.84,4766,6727,134,174
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09007ZZZZZZZZZZZZ_L1.htm,ANSERMA,CALDAS,100.0,72,72,40.18,11209,27896,31.11,3356,68.88,7430,10786,153,270
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09013ZZZZZZZZZZZZ_L1.htm,ARANZAZU,CALDAS,100.0,30,30,36.31,4191,11540,39.5,1573,60.49,2409,3982,86,123
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09022ZZZZZZZZZZZZ_L1.htm,BELALCAZAR,CALDAS,100.0,27,27,38.44,3890,10118,41.83,1514,58.16,2105,3619,219,52
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09034ZZZZZZZZZZZZ_L1.htm,CHINCHINA,CALDAS,100.0,92,92,39.31,17205,43763,36.97,6185,63.02,10543,16728,162,315
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09037ZZZZZZZZZZZZ_L1.htm,FILADELFIA,CALDAS,100.0,24,24,35.11,3281,9343,43.36,1365,56.63,1783,3148,71,62
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09049ZZZZZZZZZZZZ_L1.htm,LA DORADA,CALDAS,100.0,131,131,36.6,21133,57740,33.75,6908,66.24,13558,20466,122,545
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09052ZZZZZZZZZZZZ_L1.htm,LA MERCED,CALDAS,100.0,17,17,36.64,2067,5641,43.87,866,56.12,1108,1974,43,50
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09001ZZZZZZZZZZZZ_L1.htm,MANIZALES,CALDAS,100.0,738,738,47.76,154340,323102,49.06,74140,50.93,76961,151101,734,2505
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09055ZZZZZZZZZZZZ_L1.htm,MANZANARES,CALDAS,100.0,41,41,32.92,5092,15465,36.04,1773,63.95,3146,4919,82,91
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09058ZZZZZZZZZZZZ_L1.htm,MARMATO,CALDAS,100.0,18,18,25.01,1711,6840,31.2,514,68.79,1133,1647,23,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09061ZZZZZZZZZZZZ_L1.htm,MARQUETALIA,CALDAS,100.0,28,28,35.58,4073,11445,37.43,1452,62.56,2427,3879,101,93
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09067ZZZZZZZZZZZZ_L1.htm,MARULANDA,CALDAS,100.0,8,8,31.26,831,2658,49.74,387,50.25,391,778,21,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09076ZZZZZZZZZZZZ_L1.htm,NEIRA,CALDAS,100.0,44,44,34.92,6743,19307,35.26,2283,64.73,4191,6474,101,168
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09078ZZZZZZZZZZZZ_L1.htm,NORCASIA,CALDAS,100.0,14,14,37.03,2172,5865,43.45,906,56.54,1179,2085,36,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09079ZZZZZZZZZZZZ_L1.htm,PACORA,CALDAS,100.0,32,32,36.57,4413,12064,36.21,1548,63.78,2727,4275,62,76
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09082ZZZZZZZZZZZZ_L1.htm,PALESTINA,CALDAS,100.0,35,35,30.26,4465,14755,42.62,1867,57.37,2513,4380,34,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09085ZZZZZZZZZZZZ_L1.htm,PENSILVANIA,CALDAS,100.0,43,43,37.21,6228,16734,32.19,1880,67.8,3959,5839,198,191
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09103ZZZZZZZZZZZZ_L1.htm,RIOSUCIO,CALDAS,100.0,90,90,40.06,15076,37633,41.94,6070,58.05,8402,14472,205,399
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09106ZZZZZZZZZZZZ_L1.htm,RISARALDA,CALDAS,100.0,27,27,28.47,3064,10761,32.18,959,67.81,2021,2980,35,49
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09109ZZZZZZZZZZZZ_L1.htm,SALAMINA,CALDAS,100.0,38,38,34.32,5376,15660,40.96,2096,59.03,3021,5117,173,86
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09115ZZZZZZZZZZZZ_L1.htm,SAMANA,CALDAS,100.0,42,42,41.33,6692,16191,44.47,2814,55.52,3513,6327,156,209
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09120ZZZZZZZZZZZZ_L1.htm,SAN JOSE,CALDAS,100.0,12,12,30.31,1491,4918,43.26,623,56.73,817,1440,21,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09124ZZZZZZZZZZZZ_L1.htm,SUPIA,CALDAS,100.0,49,49,37.08,7883,21254,32.57,2408,67.42,4985,7393,141,349
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09127ZZZZZZZZZZZZ_L1.htm,VICTORIA,CALDAS,100.0,21,21,37.26,3079,8262,41.85,1249,58.14,1735,2984,44,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09130ZZZZZZZZZZZZ_L1.htm,VILLAMARIA,CALDAS,100.0,84,84,46.74,17736,37945,43.23,7470,56.76,9806,17276,130,330
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL09133ZZZZZZZZZZZZ_L1.htm,VITERBO,CALDAS,100.0,33,33,40.53,5204,12839,26.86,1373,73.13,3737,5110,38,56
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44002ZZZZZZZZZZZZ_L1.htm,ALBANIA,CAQUETA,100.0,9,9,36.45,1430,3923,34.57,445,65.42,842,1287,121,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44004ZZZZZZZZZZZZ_L1.htm,BELEN DE LOS ANDAQUIES,CAQUETA,100.0,18,18,34.33,2600,7573,39.96,1001,60.03,1504,2505,36,59
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44003ZZZZZZZZZZZZ_L1.htm,CARTAGENA DEL CHAIRA,CAQUETA,100.0,43,43,26.2,4927,18805,73.75,3530,26.24,1256,4786,60,81
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44012ZZZZZZZZZZZZ_L1.htm,CURILLO,CAQUETA,100.0,19,19,24.6,1871,7604,40.93,729,59.06,1052,1781,35,55
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44005ZZZZZZZZZZZZ_L1.htm,EL DONCELLO,CAQUETA,100.0,38,38,27.18,4230,15558,38.81,1593,61.18,2511,4104,37,89
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44006ZZZZZZZZZZZZ_L1.htm,EL PAUJIL,CAQUETA,100.0,28,28,22.61,2683,11865,44.56,1157,55.43,1439,2596,35,52
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44001ZZZZZZZZZZZZ_L1.htm,FLORENCIA,CAQUETA,100.0,263,263,33.65,39004,115892,38.55,14803,61.44,23593,38396,187,421
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44007ZZZZZZZZZZZZ_L1.htm,LA MONTAÑITA,CAQUETA,100.0,26,26,29.86,3136,10500,74.22,2295,25.77,797,3092,21,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44016ZZZZZZZZZZZZ_L1.htm,MILAN,CAQUETA,100.0,17,17,19.95,1369,6861,55.97,750,44.02,590,1340,9,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44017ZZZZZZZZZZZZ_L1.htm,MORELIA,CAQUETA,100.0,9,9,31.89,1143,3584,34.61,387,65.38,731,1118,9,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44009ZZZZZZZZZZZZ_L1.htm,PUERTO RICO,CAQUETA,100.0,45,45,29.09,5470,18802,49.98,2643,50.01,2645,5288,78,104
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44020ZZZZZZZZZZZZ_L1.htm,SAN JOSE DEL FRAGUA,CAQUETA,100.0,24,24,32.6,2894,8875,39.64,1116,60.35,1699,2815,24,55
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44010ZZZZZZZZZZZZ_L1.htm,SAN VICENTE DEL CAGUAN,CAQUETA,100.0,80,80,31.04,9786,31524,62.93,6034,37.06,3554,9588,87,111
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44022ZZZZZZZZZZZZ_L1.htm,SOLANO,CAQUETA,100.0,21,21,25.84,2004,7754,76.6,1506,23.39,460,1966,18,20
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44024ZZZZZZZZZZZZ_L1.htm,SOLITA,CAQUETA,100.0,13,13,23.18,1332,5746,37.57,484,62.42,804,1288,18,26
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL44040ZZZZZZZZZZZZ_L1.htm,VALPARAISO,CAQUETA,100.0,15,15,26.03,1611,6188,47.35,724,52.64,805,1529,22,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46040ZZZZZZZZZZZZ_L1.htm,AGUAZUL,CASANARE,100.0,67,67,54.43,14484,26606,29.9,4123,70.09,9666,13789,96,599
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46120ZZZZZZZZZZZZ_L1.htm,CHAMEZA,CASANARE,100.0,4,4,62.41,968,1551,70.98,663,29.01,271,934,9,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46320ZZZZZZZZZZZZ_L1.htm,HATO COROZAL,CASANARE,100.0,28,28,40.38,2825,6995,21.69,591,78.3,2133,2724,40,61
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46480ZZZZZZZZZZZZ_L1.htm,LA SALINA,CASANARE,100.0,2,2,60.1,458,762,88.46,391,11.53,51,442,5,11
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46520ZZZZZZZZZZZZ_L1.htm,MANI,CASANARE,100.0,30,30,48.13,4850,10075,30.88,1459,69.11,3265,4724,40,86
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46540ZZZZZZZZZZZZ_L1.htm,MONTERREY,CASANARE,100.0,29,29,51.89,5762,11103,29.07,1639,70.92,3998,5637,38,87
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46560ZZZZZZZZZZZZ_L1.htm,NUNCHIA,CASANARE,100.0,23,23,49.12,2959,6023,20.3,579,79.69,2272,2851,41,67
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46640ZZZZZZZZZZZZ_L1.htm,OROCUE,CASANARE,100.0,22,22,40.4,3073,7605,39.63,1182,60.36,1800,2982,30,61
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46680ZZZZZZZZZZZZ_L1.htm,PAZ DE ARIPORO (MORENO),CASANARE,100.0,56,56,43.13,9932,23027,23.31,2243,76.68,7379,9622,100,210
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46700ZZZZZZZZZZZZ_L1.htm,PORE,CASANARE,100.0,16,16,52.41,3471,6622,19.78,662,80.21,2684,3346,34,91
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46760ZZZZZZZZZZZZ_L1.htm,RECETOR,CASANARE,100.0,5,5,55.95,705,1260,52.49,337,47.5,305,642,20,43
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46800ZZZZZZZZZZZZ_L1.htm,SABANALARGA,CASANARE,100.0,7,7,50.29,1387,2758,50.59,680,49.4,664,1344,13,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46815ZZZZZZZZZZZZ_L1.htm,SACAMA,CASANARE,100.0,4,4,48.86,751,1537,85.3,563,14.69,97,660,14,77
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46830ZZZZZZZZZZZZ_L1.htm,SAN LUIS DE PALENQUE,CASANARE,100.0,18,18,44.44,2616,5886,21.6,548,78.39,1988,2536,28,52
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46840ZZZZZZZZZZZZ_L1.htm,TAMARA,CASANARE,100.0,13,13,45.43,1965,4325,28.11,528,71.88,1350,1878,45,42
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46850ZZZZZZZZZZZZ_L1.htm,TAURAMENA,CASANARE,100.0,38,38,53.61,8445,15751,26.78,2209,73.21,6037,8246,60,139
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46865ZZZZZZZZZZZZ_L1.htm,TRINIDAD,CASANARE,100.0,28,28,41.58,3830,9211,19.85,735,80.14,2966,3701,42,87
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46880ZZZZZZZZZZZZ_L1.htm,VILLANUEVA,CASANARE,100.0,45,45,42.43,8282,19519,30.12,2425,69.87,5625,8050,59,173
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL46001ZZZZZZZZZZZZ_L1.htm,YOPAL,CASANARE,100.0,242,242,50.84,52151,102568,28.51,14561,71.48,36503,51064,229,858
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL11004ZZZZZZZZZZZZ_L1.htm,ALMAGUER,CAUCA,100.0,33,33,29.55,3698,12511,83.44,2874,16.55,570,3444,85,169
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL11005ZZZZZZZZZZZZ_L1.htm,ARGELIA,CAUCA,100.0,49,49,38.4,6830,17783,88.54,5807,11.45,751,6558,97,175
